"","DIA.Open","DIA.High","DIA.Low","DIA.Close","DIA.Volume","DIA.WAP","DIA.hasGaps","DIA.Count"
"2019-11-21 10:41:00",277.42,277.44,277.41,277.41,17,277.425,0,8
"2019-11-21 10:42:00",277.39,277.44,277.38,277.41,32,277.427,0,13
"2019-11-21 10:43:00",277.43,277.44,277.42,277.42,30,277.429,0,16
"2019-11-21 10:44:00",277.42,277.53,277.41,277.53,60,277.468,0,34
"2019-11-21 10:45:00",277.51,277.55,277.51,277.55,9,277.539,0,9
"2019-11-21 10:46:00",277.56,277.58,277.54,277.58,26,277.565,0,20
"2019-11-21 10:47:00",277.6,277.6,277.56,277.58,7,277.575,0,5
"2019-11-21 10:48:00",277.58,277.58,277.56,277.56,3,277.573,0,3
"2019-11-21 10:49:00",277.55,277.6,277.55,277.59,6,277.574,0,5
"2019-11-21 10:50:00",277.56,277.56,277.54,277.55,6,277.553,0,5
"2019-11-21 10:51:00",277.51,277.53,277.51,277.52,10,277.525,0,6
"2019-11-21 10:52:00",277.51,277.53,277.51,277.53,6,277.523,0,5
"2019-11-21 10:53:00",277.52,277.52,277.38,277.5,52,277.443,0,38
"2019-11-21 10:54:00",277.5,277.52,277.5,277.52,3,277.513,0,3
"2019-11-21 10:55:00",277.55,277.57,277.52,277.55,21,277.561,0,11
"2019-11-21 10:56:00",277.55,277.56,277.54,277.56,15,277.553,0,8
"2019-11-21 10:57:00",277.55,277.55,277.55,277.55,1,277.55,0,1
"2019-11-21 10:58:00",277.5,277.5,277.47,277.49,5,277.484,0,4
"2019-11-21 10:59:00",277.46,277.47,277.43,277.43,18,277.449,0,11
"2019-11-21 11:00:00",277.42,277.48,277.41,277.48,74,277.447,0,43
"2019-11-21 11:01:00",277.48,277.51,277.41,277.43,13,277.452,0,12
"2019-11-21 11:02:00",277.46,277.51,277.46,277.51,4,277.472,0,4
"2019-11-21 11:03:00",277.51,277.59,277.51,277.59,3,277.559,0,3
"2019-11-21 11:04:00",277.6,277.62,277.56,277.61,12,277.6,0,10
"2019-11-21 11:05:00",277.64,277.64,277.64,277.64,1,277.64,0,1
"2019-11-21 11:06:00",277.76,277.76,277.76,277.76,1,277.76,0,1
"2019-11-21 11:07:00",277.74,277.74,277.72,277.72,3,277.727,0,3
"2019-11-21 11:08:00",277.73,277.73,277.7,277.7,36,277.719,0,17
"2019-11-21 11:09:00",277.69,277.76,277.68,277.74,20,277.74,0,19
"2019-11-21 11:10:00",277.79,277.83,277.78,277.83,22,277.813,0,13
"2019-11-21 11:11:00",277.83,277.85,277.82,277.85,41,277.842,0,24
"2019-11-21 11:12:00",277.86,277.89,277.85,277.89,64,277.868,0,41
"2019-11-21 11:13:00",277.85,277.85,277.83,277.83,8,277.838,0,3
"2019-11-21 11:14:00",277.84,277.86,277.8,277.8,8,277.84,0,7
"2019-11-21 11:15:00",277.83,277.85,277.82,277.82,8,277.838,0,5
"2019-11-21 11:16:00",277.83,277.83,277.83,277.83,6,277.83,0,2
"2019-11-21 11:17:00",277.83,277.88,277.83,277.88,36,277.872,0,12
"2019-11-21 11:18:00",277.87,277.89,277.87,277.89,33,277.874,0,10
"2019-11-21 11:19:00",277.91,277.91,277.87,277.87,11,277.905,0,8
"2019-11-21 11:20:00",277.85,277.91,277.85,277.91,42,277.875,0,16
"2019-11-21 11:21:00",277.91,277.93,277.9,277.9,14,277.916,0,14
"2019-11-21 11:22:00",277.9,277.91,277.9,277.91,3,277.907,0,3
"2019-11-21 11:23:00",277.9,277.94,277.9,277.94,12,277.913,0,8
"2019-11-21 11:24:00",277.92,277.93,277.9,277.9,21,277.909,0,16
"2019-11-21 11:25:00",277.93,277.94,277.93,277.94,4,277.935,0,2
"2019-11-21 11:26:00",277.9,277.9,277.87,277.87,7,277.893,0,4
"2019-11-21 11:27:00",277.9,277.9,277.9,277.9,2,277.9,0,1
"2019-11-21 11:28:00",277.94,277.98,277.94,277.94,40,277.955,0,27
"2019-11-21 11:29:00",277.93,277.93,277.89,277.9,21,277.908,0,17
"2019-11-21 11:30:00",277.89,277.89,277.88,277.89,5,277.89,0,1
"2019-11-21 11:31:00",277.9,277.91,277.9,277.91,2,277.905,0,2
"2019-11-21 11:32:00",277.93,277.93,277.93,277.93,3,277.93,0,2
"2019-11-21 11:33:00",277.98,278.02,277.98,277.99,16,277.993,0,14
"2019-11-21 11:34:00",277.97,278,277.95,278,12,277.971,0,9
"2019-11-21 11:35:00",278,278.03,278,278.03,64,278.021,0,33
"2019-11-21 11:36:00",278.06,278.08,278.06,278.08,4,278.068,0,2
"2019-11-21 11:37:00",278.07,278.1,278.07,278.09,13,278.088,0,12
"2019-11-21 11:38:00",278.11,278.12,278.1,278.11,9,278.114,0,8
"2019-11-21 11:39:00",278.12,278.2,278.11,278.17,59,278.142,0,23
"2019-11-21 11:40:00",278.17,278.2,278.14,278.2,174,278.197,0,40
"2019-11-21 11:41:00",278.19,278.2,278.15,278.2,40,278.199,0,12
"2019-11-21 11:42:00",278.18,278.24,278.18,278.24,14,278.223,0,13
"2019-11-21 11:43:00",278.24,278.24,278.23,278.23,10,278.235,0,6
"2019-11-21 11:44:00",278.24,278.24,278.19,278.2,4,278.207,0,3
"2019-11-21 11:45:00",278.17,278.18,278.17,278.18,2,278.172,0,2
"2019-11-21 11:46:00",278.15,278.15,278.09,278.09,46,278.1,0,10
"2019-11-21 11:47:00",278.12,278.12,278.12,278.12,2,278.12,0,1
"2019-11-21 11:48:00",278.09,278.09,278.09,278.09,5,278.09,0,3
"2019-11-21 11:49:00",278.09,278.09,278.09,278.09,0,278.09,0,0
"2019-11-21 11:50:00",278.06,278.07,278.06,278.07,5,278.065,0,4
"2019-11-21 11:51:00",278.05,278.07,278.05,278.06,10,278.06,0,6
"2019-11-21 11:52:00",278.06,278.06,278.05,278.05,3,278.053,0,3
"2019-11-21 11:53:00",278.1,278.11,278.07,278.11,106,278.081,0,22
"2019-11-21 11:54:00",278.11,278.12,278.11,278.12,3,278.118,0,3
"2019-11-21 11:55:00",278.13,278.17,278.12,278.13,16,278.143,0,9
"2019-11-21 11:56:00",278.12,278.12,278.12,278.12,1,278.12,0,1
"2019-11-21 11:57:00",278.08,278.11,278.08,278.11,18,278.084,0,6
"2019-11-21 11:58:00",278.15,278.18,278.15,278.18,3,278.17,0,2
"2019-11-21 11:59:00",278.15,278.15,278.15,278.15,3,278.15,0,2
"2019-11-21 12:00:00",278.17,278.2,278.17,278.2,7,278.181,0,5
"2019-11-21 12:01:00",278.21,278.21,278.18,278.18,5,278.198,0,5
"2019-11-21 12:02:00",278.21,278.22,278.2,278.22,26,278.208,0,6
"2019-11-21 12:03:00",278.19,278.19,278.19,278.19,2,278.19,0,1
"2019-11-21 12:04:00",278.18,278.18,278.18,278.18,1,278.18,0,1
"2019-11-21 12:05:00",278.16,278.17,278.13,278.17,5,278.153,0,5
"2019-11-21 12:06:00",278.17,278.17,278.14,278.16,6,278.162,0,5
"2019-11-21 12:07:00",278.16,278.2,278.16,278.2,2,278.18,0,2
"2019-11-21 12:08:00",278.2,278.2,278.2,278.2,0,278.2,0,0
"2019-11-21 12:09:00",278.18,278.18,278.16,278.16,5,278.174,0,2
"2019-11-21 12:10:00",278.22,278.23,278.22,278.22,3,278.223,0,3
"2019-11-21 12:11:00",278.21,278.22,278.19,278.19,11,278.217,0,11
"2019-11-21 12:12:00",278.17,278.17,278.17,278.17,1,278.17,0,1
"2019-11-21 12:13:00",278.14,278.14,278.13,278.13,5,278.136,0,5
"2019-11-21 12:14:00",278.15,278.15,278.08,278.08,11,278.123,0,10
"2019-11-21 12:15:00",278.09,278.11,278.08,278.1,17,278.095,0,15
"2019-11-21 12:16:00",278.13,278.13,278.09,278.1,15,278.115,0,8
"2019-11-21 12:17:00",278.12,278.15,278.12,278.14,7,278.14,0,7
"2019-11-21 12:18:00",278.16,278.16,278.16,278.16,1,278.16,0,1
"2019-11-21 12:19:00",278.13,278.19,278.13,278.19,8,278.143,0,3
"2019-11-21 12:20:00",278.17,278.17,278.13,278.17,9,278.151,0,8
"2019-11-21 12:21:00",278.12,278.12,278.09,278.1,28,278.114,0,15
"2019-11-21 12:22:00",278.07,278.1,278.04,278.05,116,278.048,0,39
"2019-11-21 12:23:00",278.04,278.08,278.04,278.08,26,278.055,0,14
"2019-11-21 12:24:00",278.09,278.09,278.07,278.07,5,278.079,0,2
"2019-11-21 12:25:00",278.1,278.14,278.1,278.12,6,278.12,0,6
"2019-11-21 12:26:00",278.1,278.12,278.09,278.11,9,278.102,0,6
"2019-11-21 12:27:00",278.12,278.13,278.12,278.13,16,278.122,0,6
"2019-11-21 12:28:00",278.16,278.17,278.13,278.13,8,278.15,0,7
"2019-11-21 12:29:00",278.12,278.12,278.12,278.12,1,278.12,0,1
"2019-11-21 12:30:00",278.16,278.19,278.16,278.19,19,278.168,0,6
"2019-11-21 12:31:00",278.19,278.19,278.14,278.16,39,278.164,0,18
"2019-11-21 12:32:00",278.14,278.14,278.12,278.12,10,278.13,0,8
"2019-11-21 12:33:00",278.13,278.15,278.13,278.15,3,278.14,0,3
"2019-11-21 12:34:00",278.16,278.17,278.11,278.11,12,278.138,0,8
"2019-11-21 12:35:00",278.1,278.1,278.03,278.05,33,278.053,0,20
"2019-11-21 12:36:00",278.04,278.08,277.98,278.01,59,277.998,0,44
"2019-11-21 12:37:00",278.02,278.05,278,278,25,278.023,0,18
"2019-11-21 12:38:00",278.01,278.04,278,278.03,24,278.024,0,13
"2019-11-21 12:39:00",278.05,278.05,278.05,278.05,2,278.05,0,2
"2019-11-21 12:40:00",278.03,278.06,278.03,278.06,7,278.046,0,7
"2019-11-21 12:41:00",278.06,278.06,278.03,278.03,5,278.046,0,5
"2019-11-21 12:42:00",278.07,278.08,278.02,278.02,42,278.05,0,24
"2019-11-21 12:43:00",278.05,278.07,278.05,278.05,3,278.057,0,3
"2019-11-21 12:44:00",277.99,278.04,277.98,278.04,27,277.986,0,11
"2019-11-21 12:45:00",278.03,278.08,278.01,278.07,24,278.051,0,12
"2019-11-21 12:46:00",278.07,278.09,278.05,278.06,27,278.062,0,14
"2019-11-21 12:47:00",278.08,278.09,278.07,278.09,6,278.082,0,5
"2019-11-21 12:48:00",278.08,278.1,278.07,278.1,28,278.079,0,7
"2019-11-21 12:49:00",278.1,278.12,278.1,278.1,5,278.108,0,3
"2019-11-21 12:50:00",278.14,278.14,278.14,278.14,2,278.14,0,2
"2019-11-21 12:51:00",278.15,278.15,278.13,278.13,30,278.14,0,7
"2019-11-21 12:52:00",278.15,278.16,278.15,278.15,1,278.152,0,1
"2019-11-21 12:53:00",278.11,278.11,278.1,278.11,4,278.107,0,4
"2019-11-21 12:54:00",278.11,278.13,278.1,278.1,13,278.119,0,6
"2019-11-21 12:55:00",278.1,278.1,278.1,278.1,0,278.1,0,0
"2019-11-21 12:56:00",278.06,278.07,278.05,278.05,47,278.066,0,9
"2019-11-21 12:57:00",278.05,278.05,278.03,278.03,17,278.044,0,5
"2019-11-21 12:58:00",278.03,278.03,278.03,278.03,0,278.03,0,0
"2019-11-21 12:59:00",278.02,278.05,278.02,278.05,3,278.033,0,3
"2019-11-21 13:00:00",278.05,278.09,278.05,278.06,7,278.066,0,5
"2019-11-21 13:01:00",278.06,278.06,278.06,278.06,0,278.06,0,0
"2019-11-21 13:02:00",278.03,278.03,278.02,278.03,5,278.028,0,5
"2019-11-21 13:03:00",278.04,278.05,278.04,278.05,11,278.045,0,11
"2019-11-21 13:04:00",278.06,278.07,277.86,277.92,396,277.978,0,260
"2019-11-21 13:05:00",277.94,277.96,277.9,277.96,85,277.93,0,60
"2019-11-21 13:06:00",278.03,278.05,278.03,278.05,6,278.045,0,5
"2019-11-21 13:07:00",278.09,278.18,278.05,278.16,38,278.133,0,28
"2019-11-21 13:08:00",278.17,278.21,278.13,278.13,20,278.176,0,19
"2019-11-21 13:09:00",278.15,278.17,278.15,278.17,5,278.157,0,5
"2019-11-21 13:10:00",278.12,278.13,278.11,278.11,30,278.118,0,6
"2019-11-21 13:11:00",278.1,278.11,278.1,278.11,2,278.105,0,2
"2019-11-21 13:12:00",278.12,278.18,278.12,278.16,35,278.173,0,23
"2019-11-21 13:13:00",278.16,278.16,278.16,278.16,2,278.16,0,2
"2019-11-21 13:14:00",278.15,278.15,278.14,278.15,21,278.15,0,2
"2019-11-21 13:15:00",278.14,278.16,278.14,278.16,6,278.153,0,5
"2019-11-21 13:16:00",278.14,278.16,278.14,278.15,5,278.144,0,4
"2019-11-21 13:17:00",278.14,278.16,278.13,278.15,8,278.147,0,6
"2019-11-21 13:18:00",278.15,278.17,278.15,278.17,38,278.156,0,16
"2019-11-21 13:19:00",278.16,278.19,278.16,278.19,8,278.175,0,7
"2019-11-21 13:20:00",278.2,278.25,278.2,278.23,31,278.231,0,19
"2019-11-21 13:21:00",278.19,278.22,278.19,278.22,4,278.199,0,2
"2019-11-21 13:22:00",278.21,278.21,278.2,278.2,2,278.203,0,2
"2019-11-21 13:23:00",278.2,278.23,278.19,278.21,76,278.2,0,42
"2019-11-21 13:24:00",278.24,278.24,278.21,278.21,3,278.22,0,2
"2019-11-21 13:25:00",278.21,278.22,278.21,278.22,5,278.216,0,5
"2019-11-21 13:26:00",278.21,278.21,278.17,278.19,7,278.179,0,4
"2019-11-21 13:27:00",278.19,278.19,278.19,278.19,2,278.19,0,1
"2019-11-21 13:28:00",278.16,278.16,278.14,278.14,2,278.15,0,2
"2019-11-21 13:29:00",278.14,278.14,278.14,278.14,2,278.14,0,2
"2019-11-21 13:30:00",278.16,278.18,278.15,278.18,3,278.165,0,2
"2019-11-21 13:31:00",278.2,278.24,278.2,278.23,11,278.208,0,5
"2019-11-21 13:32:00",278.21,278.25,278.21,278.22,21,278.219,0,15
"2019-11-21 13:33:00",278.21,278.23,278.21,278.22,6,278.219,0,3
"2019-11-21 13:34:00",278.29,278.3,278.28,278.3,36,278.29,0,8
"2019-11-21 13:35:00",278.31,278.32,278.28,278.29,60,278.305,0,39
"2019-11-21 13:36:00",278.28,278.28,278.24,278.25,36,278.274,0,8
"2019-11-21 13:37:00",278.27,278.28,278.26,278.28,6,278.273,0,5
"2019-11-21 13:38:00",278.28,278.28,278.26,278.26,7,278.273,0,3
"2019-11-21 13:39:00",278.28,278.28,278.28,278.28,2,278.28,0,2
"2019-11-21 13:40:00",278.26,278.31,278.26,278.31,15,278.294,0,10
"2019-11-21 13:41:00",278.31,278.31,278.31,278.31,1,278.31,0,1
"2019-11-21 13:42:00",278.28,278.29,278.28,278.28,14,278.283,0,5
"2019-11-21 13:43:00",278.25,278.25,278.22,278.24,7,278.244,0,7
"2019-11-21 13:44:00",278.25,278.25,278.24,278.24,5,278.242,0,5
"2019-11-21 13:45:00",278.22,278.23,278.22,278.22,8,278.222,0,5
"2019-11-21 13:46:00",278.23,278.24,278.23,278.24,9,278.238,0,7
"2019-11-21 13:47:00",278.24,278.24,278.24,278.24,0,278.24,0,0
"2019-11-21 13:48:00",278.22,278.22,278.21,278.22,6,278.219,0,4
"2019-11-21 13:49:00",278.23,278.26,278.23,278.25,2,278.242,0,2
"2019-11-21 13:50:00",278.23,278.23,278.2,278.2,21,278.212,0,16
"2019-11-21 13:51:00",278.2,278.2,278.2,278.2,0,278.2,0,0
"2019-11-21 13:52:00",278.2,278.21,278.19,278.19,7,278.196,0,6
"2019-11-21 13:53:00",278.19,278.19,278.19,278.19,1,278.19,0,1
"2019-11-21 13:54:00",278.2,278.22,278.18,278.18,36,278.2,0,24
"2019-11-21 13:55:00",278.16,278.16,278.16,278.16,1,278.16,0,1
"2019-11-21 13:56:00",278.17,278.17,278.17,278.17,6,278.17,0,6
"2019-11-21 13:57:00",278.17,278.17,278.17,278.17,3,278.17,0,3
"2019-11-21 13:58:00",278.15,278.15,278.14,278.14,5,278.142,0,5
"2019-11-21 13:59:00",278.15,278.15,278.15,278.15,1,278.15,0,1
"2019-11-21 14:00:00",278.17,278.18,278.16,278.16,6,278.167,0,6
"2019-11-21 14:01:00",278.17,278.17,278.17,278.17,3,278.17,0,3
"2019-11-21 14:02:00",278.17,278.19,278.17,278.19,3,278.176,0,2
"2019-11-21 14:03:00",278.21,278.21,278.2,278.2,5,278.204,0,3
"2019-11-21 14:04:00",278.16,278.16,278.13,278.13,15,278.14,0,11
"2019-11-21 14:05:00",278.14,278.14,278.07,278.08,60,278.108,0,32
"2019-11-21 14:06:00",278.1,278.11,278.06,278.06,23,278.097,0,8
"2019-11-21 14:07:00",278.07,278.09,278.07,278.09,4,278.082,0,4
"2019-11-21 14:08:00",278.06,278.06,278.06,278.06,2,278.06,0,2
"2019-11-21 14:09:00",278.06,278.08,278.06,278.08,7,278.066,0,7
"2019-11-21 14:10:00",278.1,278.13,278.1,278.13,3,278.12,0,2
"2019-11-21 14:11:00",278.1,278.12,278.1,278.12,9,278.104,0,8
"2019-11-21 14:12:00",278.13,278.14,278.09,278.09,109,278.136,0,24
"2019-11-21 14:13:00",278.11,278.16,278.11,278.16,6,278.126,0,6
"2019-11-21 14:14:00",278.13,278.13,278.13,278.13,1,278.13,0,1
"2019-11-21 14:15:00",278.16,278.16,278.16,278.16,1,278.16,0,1
"2019-11-21 14:16:00",278.13,278.14,278.12,278.13,7,278.13,0,3
"2019-11-21 14:17:00",278.1,278.1,278.09,278.09,8,278.091,0,7
"2019-11-21 14:18:00",278.06,278.1,278.04,278.09,18,278.058,0,9
"2019-11-21 14:19:00",278.09,278.1,278.09,278.1,3,278.097,0,2
"2019-11-21 14:20:00",278.08,278.1,278.07,278.09,27,278.087,0,18
"2019-11-21 14:21:00",278.09,278.13,278.09,278.12,49,278.117,0,9
"2019-11-21 14:22:00",278.13,278.13,278.07,278.07,120,278.123,0,17
"2019-11-21 14:23:00",278.09,278.09,278.02,278.02,22,278.061,0,17
"2019-11-21 14:24:00",278,278.07,277.98,278.07,23,278.012,0,19
"2019-11-21 14:25:00",278.07,278.09,278.07,278.08,10,278.075,0,6
"2019-11-21 14:26:00",278.08,278.08,278.08,278.08,0,278.08,0,0
"2019-11-21 14:27:00",278.01,278.02,278.01,278.02,2,278.014,0,2
"2019-11-21 14:28:00",278,278.02,278,278.01,6,278.007,0,6
"2019-11-21 14:29:00",277.99,277.99,277.98,277.99,4,277.99,0,4
"2019-11-21 14:30:00",278.01,278.04,278.01,278.04,7,278.03,0,6
"2019-11-21 14:31:00",278.06,278.07,278.04,278.05,11,278.055,0,6
"2019-11-21 14:32:00",278.04,278.04,278.04,278.04,7,278.04,0,7
"2019-11-21 14:33:00",278.03,278.03,277.97,278,11,277.994,0,10
"2019-11-21 14:34:00",278,278,277.92,277.97,72,277.934,0,45
"2019-11-21 14:35:00",277.99,278,277.91,277.95,44,277.952,0,33
"2019-11-21 14:36:00",277.89,277.89,277.83,277.87,75,277.854,0,41
"2019-11-21 14:37:00",277.92,277.92,277.92,277.92,1,277.92,0,1
"2019-11-21 14:38:00",277.88,277.91,277.86,277.87,8,277.892,0,6
"2019-11-21 14:39:00",277.85,277.87,277.84,277.87,15,277.853,0,8
"2019-11-21 14:40:00",277.83,277.83,277.72,277.74,30,277.77,0,29
"2019-11-21 14:41:00",277.75,277.86,277.72,277.86,65,277.772,0,32
"2019-11-21 14:42:00",277.86,277.86,277.84,277.85,19,277.85,0,14
"2019-11-21 14:43:00",277.86,277.92,277.86,277.88,22,277.899,0,17
"2019-11-21 14:44:00",277.89,277.91,277.89,277.89,4,277.897,0,4
"2019-11-21 14:45:00",277.82,277.83,277.81,277.83,14,277.823,0,14
"2019-11-21 14:46:00",277.82,277.83,277.75,277.77,55,277.766,0,35
"2019-11-21 14:47:00",277.78,277.8,277.77,277.8,27,277.794,0,16
"2019-11-21 14:48:00",277.81,277.84,277.8,277.81,43,277.813,0,32
"2019-11-21 14:49:00",277.79,277.79,277.74,277.77,32,277.776,0,22
"2019-11-21 14:50:00",277.75,277.78,277.62,277.63,397,277.681,0,221
"2019-11-21 14:51:00",277.61,277.62,277.47,277.47,43,277.57,0,27
"2019-11-21 14:52:00",277.48,277.59,277.48,277.58,247,277.536,0,104
"2019-11-21 14:53:00",277.58,277.58,277.46,277.52,206,277.523,0,103
"2019-11-21 14:54:00",277.53,277.6,277.46,277.59,188,277.525,0,72
"2019-11-21 14:55:00",277.6,277.74,277.6,277.69,104,277.657,0,63
"2019-11-21 14:56:00",277.68,277.76,277.68,277.74,53,277.737,0,40
"2019-11-21 14:57:00",277.71,277.71,277.61,277.61,31,277.641,0,24
"2019-11-21 14:58:00",277.61,277.67,277.6,277.64,63,277.646,0,51
"2019-11-21 14:59:00",277.64,277.82,277.64,277.73,348,277.764,0,220
"2019-11-22 08:30:00",278.38,278.38,278.23,278.23,244,278.33,0,43
"2019-11-22 08:31:00",278.27,278.29,278.11,278.21,85,278.182,0,60
"2019-11-22 08:32:00",278.19,278.19,278.08,278.16,161,278.127,0,73
"2019-11-22 08:33:00",278.17,278.17,278.07,278.13,85,278.109,0,45
"2019-11-22 08:34:00",278.11,278.22,278.04,278.22,282,278.075,0,109
"2019-11-22 08:35:00",278.22,278.25,278.18,278.25,61,278.237,0,25
"2019-11-22 08:36:00",278.2,278.4,278.2,278.36,64,278.281,0,46
"2019-11-22 08:37:00",278.37,278.43,278.32,278.35,54,278.375,0,37
"2019-11-22 08:38:00",278.38,278.38,278.24,278.37,150,278.288,0,59
"2019-11-22 08:39:00",278.39,278.39,278.31,278.31,23,278.355,0,19
"2019-11-22 08:40:00",278.29,278.33,278.25,278.33,53,278.296,0,28
"2019-11-22 08:41:00",278.3,278.34,278.24,278.32,54,278.281,0,35
"2019-11-22 08:42:00",278.29,278.29,278.25,278.27,35,278.276,0,26
"2019-11-22 08:43:00",278.25,278.25,278.21,278.21,6,278.217,0,5
"2019-11-22 08:44:00",278.23,278.23,278.11,278.17,32,278.166,0,25
"2019-11-22 08:45:00",278.15,278.26,278.14,278.14,133,278.177,0,95
"2019-11-22 08:46:00",278.15,278.21,278.15,278.21,31,278.168,0,25
"2019-11-22 08:47:00",278.22,278.29,278.22,278.29,16,278.246,0,15
"2019-11-22 08:48:00",278.28,278.33,278.28,278.33,34,278.294,0,30
"2019-11-22 08:49:00",278.31,278.31,278.29,278.29,2,278.3,0,2
"2019-11-22 08:50:00",278.33,278.4,278.33,278.4,8,278.359,0,8
"2019-11-22 08:51:00",278.43,278.48,278.4,278.4,25,278.434,0,20
"2019-11-22 08:52:00",278.44,278.47,278.44,278.45,4,278.458,0,4
"2019-11-22 08:53:00",278.43,278.45,278.43,278.44,10,278.44,0,8
"2019-11-22 08:54:00",278.47,278.49,278.45,278.45,18,278.465,0,9
"2019-11-22 08:55:00",278.43,278.43,278.37,278.38,8,278.396,0,6
"2019-11-22 08:56:00",278.42,278.45,278.38,278.44,18,278.427,0,13
"2019-11-22 08:57:00",278.5,278.51,278.49,278.51,24,278.501,0,9
"2019-11-22 08:58:00",278.53,278.6,278.53,278.57,40,278.555,0,29
"2019-11-22 08:59:00",278.58,278.59,278.47,278.47,37,278.54,0,30
"2019-11-22 09:00:00",278.47,278.57,278.46,278.56,43,278.493,0,23
"2019-11-22 09:01:00",278.57,278.57,278.53,278.55,16,278.554,0,16
"2019-11-22 09:02:00",278.52,278.52,278.46,278.51,34,278.476,0,17
"2019-11-22 09:03:00",278.51,278.56,278.51,278.54,28,278.543,0,16
"2019-11-22 09:04:00",278.51,278.57,278.5,278.57,24,278.526,0,19
"2019-11-22 09:05:00",278.54,278.59,278.52,278.52,24,278.562,0,24
"2019-11-22 09:06:00",278.52,278.52,278.47,278.49,26,278.5,0,16
"2019-11-22 09:07:00",278.51,278.54,278.51,278.53,10,278.523,0,10
"2019-11-22 09:08:00",278.53,278.56,278.53,278.54,17,278.541,0,17
"2019-11-22 09:09:00",278.51,278.51,278.45,278.5,77,278.465,0,50
"2019-11-22 09:10:00",278.5,278.54,278.49,278.54,9,278.516,0,9
"2019-11-22 09:11:00",278.54,278.59,278.53,278.53,19,278.555,0,17
"2019-11-22 09:12:00",278.56,278.63,278.56,278.59,24,278.597,0,17
"2019-11-22 09:13:00",278.62,278.62,278.51,278.51,7,278.562,0,7
"2019-11-22 09:14:00",278.53,278.53,278.53,278.53,9,278.53,0,4
"2019-11-22 09:15:00",278.52,278.55,278.52,278.55,13,278.542,0,13
"2019-11-22 09:16:00",278.56,278.65,278.56,278.63,63,278.583,0,31
"2019-11-22 09:17:00",278.59,278.59,278.55,278.55,7,278.57,0,7
"2019-11-22 09:18:00",278.51,278.55,278.5,278.5,72,278.505,0,37
"2019-11-22 09:19:00",278.49,278.5,278.43,278.43,25,278.469,0,19
"2019-11-22 09:20:00",278.45,278.54,278.45,278.53,13,278.485,0,13
"2019-11-22 09:21:00",278.51,278.55,278.49,278.55,17,278.509,0,14
"2019-11-22 09:22:00",278.57,278.57,278.54,278.57,32,278.554,0,14
"2019-11-22 09:23:00",278.6,278.69,278.6,278.69,25,278.65,0,17
"2019-11-22 09:24:00",278.65,278.68,278.63,278.68,17,278.661,0,10
"2019-11-22 09:25:00",278.68,278.77,278.68,278.74,125,278.731,0,65
"2019-11-22 09:26:00",278.75,278.77,278.72,278.72,33,278.755,0,16
"2019-11-22 09:27:00",278.73,278.73,278.67,278.7,18,278.703,0,13
"2019-11-22 09:28:00",278.68,278.7,278.56,278.56,63,278.622,0,50
"2019-11-22 09:29:00",278.53,278.57,278.43,278.43,16,278.512,0,12
"2019-11-22 09:30:00",278.41,278.41,278.33,278.41,101,278.371,0,52
"2019-11-22 09:31:00",278.4,278.49,278.39,278.48,17,278.436,0,12
"2019-11-22 09:32:00",278.5,278.51,278.37,278.47,371,278.45,0,214
"2019-11-22 09:33:00",278.45,278.45,278.37,278.37,34,278.408,0,23
"2019-11-22 09:34:00",278.37,278.42,278.31,278.42,35,278.372,0,28
"2019-11-22 09:35:00",278.41,278.41,278.31,278.31,26,278.369,0,15
"2019-11-22 09:36:00",278.3,278.35,278.3,278.31,20,278.316,0,17
"2019-11-22 09:37:00",278.3,278.31,278.21,278.28,35,278.257,0,31
"2019-11-22 09:38:00",278.29,278.3,278.28,278.3,17,278.29,0,12
"2019-11-22 09:39:00",278.31,278.32,278.28,278.3,37,278.302,0,35
"2019-11-22 09:40:00",278.32,278.41,278.32,278.38,69,278.388,0,47
"2019-11-22 09:41:00",278.37,278.39,278.36,278.38,46,278.38,0,42
"2019-11-22 09:42:00",278.39,278.39,278.25,278.28,34,278.324,0,20
"2019-11-22 09:43:00",278.28,278.36,278.26,278.34,73,278.338,0,26
"2019-11-22 09:44:00",278.35,278.35,278.31,278.35,47,278.345,0,10
"2019-11-22 09:45:00",278.32,278.35,278.32,278.35,9,278.344,0,8
"2019-11-22 09:46:00",278.35,278.35,278.31,278.31,12,278.327,0,12
